1,0,0.02857142857142857,35.0,0.16034874618053435,1,6.087822274187259,1,8,3,84,0
1,0,0.05,20.0,0.23092583363706415,1,6.087822274187259,1,1,3,562,1
-1,0,0.061224489795918366,49.0,0.30100479324658713,0,6.568408811658049,1,31,33,24745,1
-1,0,0.2857142857142857,21.0,0.2772850215435028,0,6.474530878546465,1,0,0,334,0
-1,0,0.045454545454545456,88.0,0.0,0,5.102083158247531,2,1,2,1444,0
